created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 22:18:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,5,9,Avenger1821,439,550,,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'Israel', 'indices': [95, 102]}]",,
Fri Jun 18 22:18:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,MagarinosC,3116,325,,,,Argentina
Fri Jun 18 22:18:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1586,904,KatiaRicoP,259,1170,,"[{'text': 'Covid19', 'indices': [145, 153]}]",,Ciudad de México
Fri Jun 18 22:19:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,KatiaRicoP,259,1170,,,,Ciudad de México
Fri Jun 18 22:19:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,ChrisProttas,746,479,,,,"Philadelphia, PA"
Fri Jun 18 22:19:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,591,667,mellian1,4264,4902,,[],,Florida
Fri Jun 18 22:20:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,106,25,itsKhaaanyi,539,730,,,,"Pretoria, South Africa"
Fri Jun 18 22:20:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,4,1,KumbushoDawson,95327,988,,"[{'text': 'COVID19', 'indices': [105, 113]}, {'text': 'GermanyInAfrica', 'indices': [241, 257]}]",,"Dar es Salaam, Tanzania"
Fri Jun 18 22:20:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,JoChiaradia,1885,2196,,,,       
Fri Jun 18 22:20:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,426,271,SillyLazyPerson,311,2417,,,,
Fri Jun 18 22:21:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,23,21,onoboa,1428,857,,"[{'text': 'COVID19', 'indices': [42, 50]}]",,Uruguay
Fri Jun 18 22:22:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,0,1,mpklang,31612,2890,,"[{'text': 'COVID19', 'indices': [254, 262]}, {'text': 'vaccines', 'indices': [263, 272]}, {'text': 'EU', 'indices': [273, 276]}]",,"Klang, Selangor, Malaysia"
Fri Jun 18 22:22:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 22:22:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 22:22:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 22:22:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,427,272,niijsiibb,2046,164,,,,25 | they/them | FUB FREE
Fri Jun 18 22:22:24 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,42,29,santanamary,2576,2083,,"[{'text': 'COVID19', 'indices': [49, 57]}, {'text': 'Indonesia', 'indices': [61, 71]}, {'text': 'Sinovac', 'indices': [102, 110]}, {'text': 'Vaccines', 'indices': [207, 216]}]",,"New York, NY"
Fri Jun 18 22:22:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,63,24,Carolin38043571,78,156,,[],,Ireland
Fri Jun 18 22:22:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,128,75,_GiuliaBordin,217,364,,"[{'text': 'COVID19', 'indices': [205, 213]}, {'text': 'PeoplesVaccine', 'indices': [264, 279]}]",,"Brussels, Belgium"
Fri Jun 18 22:22:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,79,28,LekkaMercedez,3830,3892,,[],,
Fri Jun 18 22:22:49 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,42,30,LibbyTard5,1672,1720,,"[{'text': 'COVID19', 'indices': [49, 57]}, {'text': 'Indonesia', 'indices': [61, 71]}, {'text': 'Sinovac', 'indices': [102, 110]}, {'text': 'Vaccines', 'indices': [207, 216]}]",,"Mississippi, Gods Country"
Fri Jun 18 22:22:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,255,105,jsantanalopes,3004,4290,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,Portugal
Fri Jun 18 22:23:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,95,56,rcmienews,145,92,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,"RCMI, Medical Sciences Campus"
Fri Jun 18 22:23:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,170,113,CovidBoricua,32,0,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"Minnesota City, MN"
Fri Jun 18 22:23:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,BrianGr44669587,1161,1268,,,,on top of the world
Fri Jun 18 22:24:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,rastapackermon,75,367,,,,
Fri Jun 18 22:24:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,164,135,foggyknitter,723,415,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,Croydon
Fri Jun 18 22:24:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,3,BaronMichaelSD,364,466,,"[{'text': 'COVID19', 'indices': [234, 242]}, {'text': 'Vaccines', 'indices': [243, 252]}]",,
Fri Jun 18 22:24:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,363,182,misskayla2440,813,1188,,"[{'text': 'COVID19', 'indices': [0, 8]}]",,[DMV]
Fri Jun 18 22:24:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1,1,sejemahad,1513,3110,,[],,
Fri Jun 18 22:24:12 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",,,,en,364,183,viralvideovlogs,6856,4581,,"[{'text': 'COVID19', 'indices': [0, 8]}]",,കേരളം
Fri Jun 18 22:24:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,IbnSiqilli,6549,1033,,,,
Fri Jun 18 22:24:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,591,668,dialogicspace,162,252,,[],,
Fri Jun 18 22:24:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,483,244,Milenyal_Katips,423,1092,,[],,"South West, England"
Fri Jun 18 22:25:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,11,6,BaronMichaelSD,364,466,,"[{'text': 'SARSCoV2', 'indices': [149, 158]}, {'text': 'COVID19', 'indices': [159, 167]}, {'text': 'Lockdown', 'indices': [168, 177]}, {'text': 'Vaccines', 'indices': [178, 187]}]",,
Fri Jun 18 22:25:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,83,29,2NjoyMore,3616,4886,,[],,"Amarillo, TX ~ USA"
Fri Jun 18 22:26:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,87,32,OldSalz,6214,6769,,"[{'text': 'COVID19', 'indices': [90, 98]}]",,"NJ, USA"
Fri Jun 18 22:26:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,0,1,Bee2020De,392,716,,[],,
Fri Jun 18 22:26:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,23,22,Alethei75660412,4,48,,"[{'text': 'COVID19', 'indices': [42, 50]}]",,"Wonderland forest, Virginia"
Fri Jun 18 22:26:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,CryptoGodDude,51,177,,,,"Madison, Wisconsin"
Fri Jun 18 22:26:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,5,5,RoscoL999,517,1273,,[],,Glasgow
Fri Jun 18 22:26:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,13,10,africaupdates,121789,133967,,[],,
Fri Jun 18 22:26:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,484,245,shortstumpylegs,101,816,,[],,"Bristol, United Kingdom"
Fri Jun 18 22:26:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,martinswadley,1604,1238,,,,"Worcester, England"
Fri Jun 18 22:26:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,428,273,sswgkm,434,126,,,,she/20+/nsfw sometimes
Fri Jun 18 22:26:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,2,2,madlaine63,425,547,,,,
Fri Jun 18 22:27:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 22:27:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,165,136,researchAditya,1814,781,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,Fascist Regime
Fri Jun 18 22:27:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,174,73,hary_en,179,320,,"[{'text': 'DeltaVariant', 'indices': [12, 25]}, {'text': 'DeltaVariant', 'indices': [122, 135]}, {'text': 'COVID19', 'indices': [199, 207]}]",,
Fri Jun 18 22:27:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,288,266,amaizuskitchen,1326,995,,[],,
Fri Jun 18 22:27:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,86,30,k001_mfk,131,348,,[],,
Fri Jun 18 22:27:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1,1,MershackOkoe,122,276,,"[{'text': 'covid19', 'indices': [32, 40]}, {'text': 'African', 'indices': [60, 68]}, {'text': 'SouthAfrica', 'indices': [178, 190]}, {'text': 'Tunisia', 'indices': [191, 199]}, {'text': 'Egypt', 'indices': [200, 206]}, {'text': 'Zambia', 'indices': [207, 214]}, {'text': 'Namibia', 'indices': [215, 223]}, {'text': 'coronavirus', 'indices': [226, 238]}, {'text': 'Covid_19', 'indices': [239, 248]}, {'text': 'Morocco', 'indices': [249, 257]}, {'text': 'Ghana', 'indices': [258, 264]}, {'text': 'Nigeria', 'indices': [265, 273]}]",,"Miami, FL"
Fri Jun 18 22:28:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1,1,MershackOkoe,122,276,,"[{'text': 'covid19', 'indices': [32, 40]}, {'text': 'African', 'indices': [59, 67]}, {'text': 'SouthAfrica', 'indices': [175, 187]}, {'text': 'Zambia', 'indices': [188, 195]}, {'text': 'Tunisia', 'indices': [196, 204]}, {'text': 'Uganda', 'indices': [205, 212]}, {'text': 'Namibia', 'indices': [214, 222]}, {'text': 'coronavirus', 'indices': [225, 237]}, {'text': 'Morocco', 'indices': [238, 246]}, {'text': 'Ghana', 'indices': [247, 253]}, {'text': 'Nigeria', 'indices': [254, 262]}, {'text': 'Libya', 'indices': [263, 269]}]",,"Miami, FL"
Fri Jun 18 22:28:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,149,80,hary_en,179,320,,"[{'text': 'DeltaVariant', 'indices': [26, 39]}]",,
Fri Jun 18 22:28:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,0,1,MershackOkoe,122,276,,"[{'text': 'covid19', 'indices': [28, 36]}, {'text': 'Africa', 'indices': [66, 73]}, {'text': 'SouthAfrica', 'indices': [202, 214]}, {'text': 'Zambia', 'indices': [215, 222]}, {'text': 'Namibia', 'indices': [223, 231]}, {'text': 'Tunisia', 'indices': [232, 240]}, {'text': 'Botswana', 'indices': [241, 250]}, {'text': 'coronavirus', 'indices': [252, 264]}, {'text': 'Covid_19', 'indices': [265, 274]}]",,"Miami, FL"
Fri Jun 18 22:28:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,87,31,Gypsyliciousfab,134,166,,[],,
Fri Jun 18 22:28:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,238,91,hary_en,179,320,,[],,
Fri Jun 18 22:28:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,zaswadosaze,3534,4628,,,,los angeles
Fri Jun 18 22:29:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,487,246,researchAditya,1814,781,,[],,Fascist Regime
Fri Jun 18 22:29:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,Calikev02,10,62,,,,"California, USA"
Fri Jun 18 22:29:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,7,10,LotusLotfy,96,310,,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'Israel', 'indices': [95, 102]}]",,
Fri Jun 18 22:29:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,107,46,msaigopal,1131,1577,,[],,Hyderabad
Fri Jun 18 22:29:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,3,1,SoloKeki,1063,830,,,,
Fri Jun 18 22:29:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1,1,DougFoley6,1819,2652,,,,Colorado 
Fri Jun 18 22:29:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,freeddeplorable,965,4032,,,,United States
Fri Jun 18 22:29:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,430,274,dilf_enthusiast,174,247,,,,
Fri Jun 18 22:29:54 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,,,GD_Fraser,653,1191,,,,BrisVegas
Fri Jun 18 22:29:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,657,324,Jdabanchpena,9463,1934,,"[{'text': 'COVID19', 'indices': [4, 12]}, {'text': 'VaccinEquity', 'indices': [262, 275]}]",,Chile
Fri Jun 18 22:30:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 22:30:02 +0000 2021,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>",,,,en,,,MinorityHealth,71602,1013,,,,"Washington, D.C."
Fri Jun 18 22:30:10 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,en,,,Aboriginal_Link,4715,2349,,,,Canada
Fri Jun 18 22:30:12 +0000 2021,"<a href=""https://twitter.com/pubhealth_watch"" rel=""nofollow"">publichealthaggregator</a>",,,,en,0,1,monitor_PH,1554,92,,"[{'text': 'Men', 'indices': [0, 4]}, {'text': 'COVID19', 'indices': [60, 68]}, {'text': 'WearBlueDay', 'indices': [80, 92]}, {'text': 'COVID19', 'indices': [129, 137]}, {'text': 'VaccineReady', 'indices': [151, 164]}]",,
Fri Jun 18 22:30:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,2,1,Nutellastaan,862,861,,,,At Home
Fri Jun 18 22:30:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,andywattoes,304,76,,,,Galt's Gulch
Fri Jun 18 22:30:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,430,275,BergamOhJones,553,517,,,,
Fri Jun 18 22:30:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,KyleMcnease,93,259,,,,
Fri Jun 18 22:30:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,658,325,nbody6,3424,1003,,"[{'text': 'COVID19', 'indices': [4, 12]}, {'text': 'VaccinEquity', 'indices': [262, 275]}]",,"Santiago, Chile"
Fri Jun 18 22:30:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,951,536,tundesji,131,641,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,Ibadan Nigeria
Fri Jun 18 22:31:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,109,47,DrAmbasana,18,53,,[],,
Fri Jun 18 22:32:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,54,8,MaureenPrender4,85,513,,,,
Fri Jun 18 22:32:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 22:32:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,,
Fri Jun 18 22:32:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,34,24,dbs1128,158,118,,"[{'text': 'axiospm', 'indices': [150, 158]}, {'text': 'COVID19', 'indices': [159, 167]}]",,
Fri Jun 18 22:32:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,109,26,somesaykat,319,1742,,,,"Johannesburg, South Africa"
Fri Jun 18 22:33:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,149,81,aarmel,87,356,,"[{'text': 'DeltaVariant', 'indices': [26, 39]}]",,Melbourne
Fri Jun 18 22:33:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,4,1,MarkSmi75510649,64,8,,"[{'text': 'vaccinated', 'indices': [128, 139]}]",,
Fri Jun 18 22:33:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,488,247,AprilMay001,434,713,,[],,
Fri Jun 18 22:33:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,10,2,HoughtonRachel,1477,2199,,"[{'text': 'Red4Research', 'indices': [5, 18]}]",,"Nottingham, England"
Fri Jun 18 22:33:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,431,276,Y00NBERRIE,427,493,,,,she/her
Fri Jun 18 22:33:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,DemsForUSA,2602,2486,,,,
Fri Jun 18 22:33:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,racheyy_wood,400,1919,,,,
Fri Jun 18 22:34:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,estrellafeliz16,23,187,,,,
Fri Jun 18 22:34:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2,2,georgedamilola4,6,121,,,,
Fri Jun 18 22:34:13 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",,,,en,2,3,viralvideovlogs,6856,4581,,,,കേരളം
Fri Jun 18 22:34:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,5,4,seekdivinetruth,4848,3991,,"[{'text': 'Palestinians', 'indices': [53, 66]}, {'text': 'COVID19', 'indices': [72, 80]}]",,SHE/HER #WeAreOne #Peace #Love
Fri Jun 18 22:34:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,0,1,GOD_BLESS_PATS,188,442,,"[{'text': 'COVID', 'indices': [0, 6]}, {'text': 'VACCINES', 'indices': [7, 16]}, {'text': 'Depopulation', 'indices': [17, 30]}, {'text': 'MedicalFraud', 'indices': [31, 44]}, {'text': 'Agenda2030', 'indices': [45, 56]}, {'text': 'CrimesAgaistHumanity', 'indices': [57, 78]}, {'text': 'Genocide', 'indices': [79, 88]}]",,
Fri Jun 18 22:34:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,Stephen28954013,12,26,,,,
Fri Jun 18 22:34:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,431,277,spelloelisabeth,393,199,,,,uruguay
Fri Jun 18 22:34:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,135,31,EzraKahan,2046,635,,,,"Old Normal in Quebec, Canada"
Fri Jun 18 22:34:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,3,2,SikhFamilyCtr,454,202,,"[{'text': 'COVID19', 'indices': [39, 47]}]",,
